class,feature,mean,std,min,max,median,n_sections
VEGETATED_DUNES,blue_range,108.55,27.65097314362505,61.0,147.0,114.0,20
VEGETATED_DUNES,blue_skew,0.9437819580051011,0.6710019458917191,-0.8491464224692059,2.102071323092781,1.0059182022754583,20
VEGETATED_DUNES,blue_kurtosis,0.3696579345491674,1.5043388234538386,-1.4750363106086208,4.272750883658114,-0.022678354678354884,20
VEGETATED_DUNES,nir_mean,126.47190287823048,14.847156544589533,106.34615384615384,163.65,123.83414634146342,20
VEGETATED_DUNES,nir_std,26.40731790494923,10.791175173246677,11.861693844554539,45.50827215427016,24.92772575291942,20
VEGETATED_DUNES,nir_min,93.6,15.80939094668935,66.0,129.0,90.5,20
VEGETATED_DUNES,nir_max,195.2,24.44671972398665,143.0,225.0,202.5,20
VEGETATED_DUNES,nir_median,118.225,18.308378151172096,94.5,166.5,117.75,20
VEGETATED_DUNES,nir_q25,108.475,15.494884554859421,88.0,145.75,106.625,20
VEGETATED_DUNES,nir_q75,138.3,19.854503665150478,103.0,179.25,135.375,20
VEGETATED_DUNES,nir_iqr,29.825,15.729016933178325,13.25,67.75,24.0,20
VEGETATED_DUNES,nir_cv,0.21303358447577886,0.09536098930658937,0.09972476145731075,0.3869907735326425,0.19809001655699146,20
VEGETATED_DUNES,nir_range,101.6,33.95724866419694,40.0,151.0,105.5,20
VEGETATED_DUNES,nir_skew,1.030444709718105,0.6783461655974798,-0.11627675844275816,2.4112144917461884,1.1202539786006382,20
VEGETATED_DUNES,nir_kurtosis,0.6882573058474396,1.8176853862241489,-1.3848231506246398,4.854327240723845,0.1480269522940889,20
